26896, 30485, 38989, 36105, 31848, 0, 0, -243, -1465, -15449
18404, 19926, 26907, 21124, 28469, 47032, 55735, -1024, 595, -15660
29899, 34165, 40991, 38633, 30070, 0, 0, 7404, 13772, -3808
19249, 19784, 27164, 22263, 30187, 20479, 0, 1619, -1068, -15443
29841, 34859, 43393, 40502, 28840, 26496, 0, 243, -3833, -15097
21692, 20467, 28752, 24839, 26086, 0, 0, -3225, 1075, -15123
22878, 23536, 31038, 39789, 30156, 49285, 55256, 857, 3692, -14982
20017, 19757, 25372, 21682, 26588, 0, 0, -2073, -3545, -15161
31119, 30294, 42949, 24701, 30335, 0, 55983, -236, -4614, -14713
21213, 20371, 27346, 39765, 29067, 0, 31833, 5414, -7820, -12876
22421, 24461, 42010, 41237, 29897, 28361, 25377, 12211, -1478, -9996
31265, 20815, 29144, 23128, 28076, 0, 53732, 697, 2713, -15347
31220, 21271, 29723, 23932, 28006, 0, 0, 12460, 940, -9888
22554, 21302, 42353, 40146, 29716, 0, 0, 2022, 1670, -15430
20270, 19464, 26657, 40328, 29211, 0, 0, 1209, -358, -15552
25701, 28842, 38576, 37712, 31352, 42585, 56, 1344, -8588, 13568
25380, 22858, 40267, 39803, 32876, 36106, 0, 1235, -8185, 13824
22519, 22955, 26597, 25063, 28621, 0, 57835, 179, -1996, -15404
23182, 22552, 31029, 38813, 29791, 0, 53533, 2828, -11129, 11462
22372, 22739, 38974, 29470, 32559, 0, 1875, -2553, -15584, 2643
21897, 21060, 34397, 39946, 28866, 0, 43428, 1484, -4083, -14848
24697, 20270, 25833, 23867, 29355, 0, 54845, 2579, -4793, -14681
22127, 20973, 29113, 41961, 30207, 0, 0, 15212, -1209, -5248
24186, 23804, 42966, 41039, 26483, 22002, 47543, 1542, -5356, -14604
24643, 23487, 43006, 38977, 28100, 0, 47417, 2137, -7840, -13344
27421, 35056, 42749, 40437, 30000, 0, 5495, 1657, -8992, -12633
23609, 22071, 27515, 28847, 30699, 0, 54827, 5913, -4038, -13952
32453, 20386, 26133, 23641, 29658, 0, 0, 5593, -1516, -14636
21487, 21173, 28734, 40028, 33629, 0, 9711, -4480, 4076, -14457
