36450, 34486, 39936, 39458, 34468, 0, 0, 1427, -5561, -14272
32015, 18337, 24411, 20590, 23107, 58613, 43424, 3283, -3116, -14758
34999, 32521, 38953, 33468, 34600, 0, 0, 9900, 12524, -3321
30251, 17586, 25292, 19984, 34134, 4552, 0, 2220, -5382, -14220
15721, 34617, 40126, 39470, 21394, 0, 0, 2777, -3936, -14598
35661, 23194, 29588, 30116, 24799, 18125, 0, 7104, -4307, -13120
35720, 22845, 27311, 38145, 30013, 55714, 56900, 5580, -6432, -12998
35002, 18814, 25257, 21228, 23974, 52035, 0, 3059, -4441, -14553
36310, 34762, 38917, 22609, 24604, 0, 50624, 2489, -3852, -14649
34875, 19463, 25526, 38376, 25702, 56340, 0, -672, -14342, -6182
33502, 20834, 37873, 38794, 25827, 30354, 26660, 7712, -5715, -12364
35278, 22720, 25973, 26605, 24325, 59356, 14448, 844, -7123, -13696
36142, 21854, 26489, 22363, 22322, 9851, 0, 5120, -12064, -8588
31485, 21162, 39214, 39196, 26103, 0, 0, 4307, -5049, -13868
31824, 18420, 24815, 38930, 1469, 0, 0, 3763, -2355, -14828
29559, 34879, 39095, 26314, 31949, 18612, 0, -2342, -1049, 15955
33113, 20808, 35142, 35772, 28863, 14275, 0, -2796, -1484, 15846
32812, 21603, 26060, 26595, 30177, 44473, 55597, 5593, -7040, -12665
35057, 20892, 28277, 37639, 34792, 51912, 53354, -5907, -10444, 10419
35145, 22633, 37305, 22826, 34783, 0, 0, -4582, -12896, 7878
33061, 23233, 37222, 38775, 26752, 0, 15012, 2764, -1305, -15020
25998, 20161, 24642, 21945, 26506, 60332, 5397, 3296, -4780, -14329
33700, 19113, 26849, 36577, 36527, 0, 0, 15244, -1996, -4691
34031, 24206, 38966, 33295, 27395, 10217, 14072, 70, 256, -15296
33495, 24052, 40120, 35579, 26495, 0, 8403, -966, -4460, -14528
31144, 36952, 41277, 31552, 28155, 0, 40571, -800, -7110, -13587
33776, 20734, 25997, 19928, 25645, 0, 0, 1248, -8294, -12832
33896, 21874, 26817, 22586, 34536, 36526, 0, 3808, -3628, -14489
34403, 19974, 24950, 37679, 33645, 55428, 0, -3264, 4979, -14220
