22506, 32234, 41576, 39668, 32531, 0, 0, -499, -9504, -12403
18199, 19815, 30571, 25175, 28359, 48091, 50844, 992, -8083, -13510
24970, 33950, 42271, 40417, 29051, 0, 0, 2892, 14048, -6771
17803, 19257, 28591, 23268, 32826, 42945, 14, -729, -6406, -14201
27842, 33313, 41525, 39672, 25234, 31859, 0, -2144, -8006, -13209
22220, 22311, 33366, 27632, 29301, 0, 46, 153, -10099, -12057
22781, 23403, 33465, 38981, 27844, 46155, 0, 1286, -7436, -13907
19884, 19203, 28986, 26714, 23214, 39833, 182, -2816, -9113, -12294
27174, 34195, 41974, 26332, 30554, 0, 50250, -3232, -5811, -14035
21935, 20803, 31620, 26844, 24348, 0, 37343, 326, -8467, -13107
21611, 22227, 39751, 26384, 24588, 16205, 17304, 12448, -3462, -9248
26683, 21559, 32010, 26836, 28353, 2047, 0, 435, 1203, -15590
26877, 21966, 30744, 26562, 24656, 3843, 78, 6720, -6169, -12864
22133, 22600, 41656, 39578, 25876, 0, 0, 1184, -4486, -14944
21405, 21225, 30813, 40175, 34211, 0, 0, 4224, -6675, -13548
24230, 32177, 41717, 31572, 24904, 2791, 5049, 1580, -7929, 13907
21559, 22429, 41726, 31438, 21392, 27614, 35, 4051, -9459, 12544
23255, 22148, 32515, 22755, 28832, 47152, 0, 6368, -9888, -10662
22539, 21726, 34054, 40267, 24448, 35406, 45432, -422, -15136, 5664
21116, 21637, 41386, 25848, 25092, 0, 64, 883, -15148, 5830
21978, 23281, 33629, 40237, 25287, 0, 33589, -243, -6419, -14163
21091, 21003, 30098, 26466, 26393, 44369, 51766, 4000, -6060, -13984
19682, 19649, 29727, 39432, 31511, 0, 159, 15193, -4870, -2636
23309, 23348, 42318, 39547, 25848, 7529, 48623, 608, -2675, -15315
23841, 23661, 42621, 39933, 26400, 0, 42266, 940, -4012, -15008
22839, 35437, 39801, 39856, 24686, 0, 0, 1235, -5030, -14649
19721, 24082, 33170, 37149, 25318, 0, 36404, 1344, -9779, -12224
26249, 21730, 32605, 25391, 35686, 0, 0, 2092, -3059, -15187
20780, 21561, 30674, 36455, 26370, 11334, 37927, -4384, 844, -14771
